MATR_ALUNO,ANO,MEDIA_FINAL,SITUACAO,COD_ATIV_CURRIC,FREQUENCIA,SIGLA
54,2017,89,Aprovado,CI058,"96,6666666666667",Aprovado
54,2017,90,Aprovado,CI162,"96,6666666666667",Aprovado
54,2017,74,Aprovado,CE003,90,Aprovado
54,2017,83,Aprovado,CI164,"83,3333333333333",Aprovado
54,2017,83,Aprovado,CI215,"96,6666666666667",Aprovado
54,2017,84,Aprovado,CI062,"86,6666666666667",Aprovado
54,2018,86,Aprovado,CI061,90,Aprovado
54,2018,84,Aprovado,CI301,"96,6666666666667",Aprovado
54,2018,80,Aprovado,CI396,80,Aprovado
54,2018,70,Aprovado,CI165,100,Aprovado
54,2018,87,Aprovado,CI163,80,Aprovado
54,2018,83,Aprovado,CI218,100,Aprovado
54,2018,89,Aprovado,CI220,"96,6666666666667",Aprovado
54,2019,85,Aprovado,CI211,100,Aprovado
54,2019,70,Aprovado,CI221,"86,6666666666667",Aprovado
54,2019,72,Aprovado,CI209,80,Aprovado
54,2019,100,Aprovado,CI204,"96,6666666666667",Aprovado
54,2019,74,Aprovado,CI059,"76,6666666666667",Aprovado
54,2019,79,Aprovado,CI086,90,Aprovado
54,2019,80,Aprovado,CI070,100,Aprovado
54,2020,9999,Matrícula,SA214,100,Matricula
54,2020,9999,Matrícula,CI1010,100,Matricula
54,2020,9999,Matrícula,CI1259,100,Matricula
55,2016,82,Aprovado,CI055,"96,6666666666667",Aprovado
55,2016,59,Aprovado,CM201,100,Aprovado
55,2016,77,Aprovado,CI068,100,Aprovado
55,2016,36,R-nota,CM045,90,Reprovado
55,2016,63,Aprovado,CM046,100,Aprovado
55,2016,71,Aprovado,CI056,100,Aprovado
55,2016,9999,Cancelado,CM202,100,Cancelado
55,2016,83,Aprovado,CM045,100,Aprovado
55,2016,85,Aprovado,CI067,100,Aprovado
55,2016,68,Aprovado,CI210,"96,6666666666667",Aprovado
55,2017,73,Aprovado,CI057,100,Aprovado
55,2017,37,R-nota,CM202,100,Reprovado
55,2017,85,Aprovado,CI237,"93,3333333333333",Aprovado
55,2017,70,Aprovado,CI166,80,Aprovado
55,2017,53,Aprovado,CI064,90,Aprovado
55,2017,59,Aprovado,CM005,100,Aprovado
55,2017,82,Aprovado,CM202,100,Aprovado
55,2017,81,Aprovado,CI212,100,Aprovado
55,2017,80,Aprovado,CI062,"93,3333333333333",Aprovado
55,2018,72,Aprovado,CI065,"96,6666666666667",Aprovado
55,2018,80,Aprovado,CI162,100,Aprovado
55,2018,81,Aprovado,CI316,"96,6666666666667",Aprovado
55,2018,26,R-nota,CI058,"93,3333333333333",Reprovado
55,2018,70,Aprovado,CE003,80,Aprovado
55,2018,70,Aprovado,CI209,"93,3333333333333",Aprovado
55,2018,73,Aprovado,CI163,"93,3333333333333",Aprovado
55,2018,63,Aprovado,CI218,"76,6666666666667",Aprovado
55,2018,70,Aprovado,CI220,"96,6666666666667",Aprovado
55,2019,9999,Cancelado,CI169,100,Cancelado
55,2019,71,Aprovado,CI221,100,Aprovado
55,2019,72,Aprovado,CI059,100,Aprovado
55,2019,70,Aprovado,CI058,"96,6666666666667",Aprovado
55,2019,81,Aprovado,CI215,"93,3333333333333",Aprovado
55,2019,70,Aprovado,CI165,100,Aprovado
55,2019,9999,Cancelado,CI164,100,Cancelado
55,2019,73,Aprovado,CI061,100,Aprovado
55,2019,76,Aprovado,CI1007,"93,3333333333333",Aprovado
55,2019,95,Aprovado,CI1170,90,Aprovado
55,2020,88,Aprovado,CI1211,100,Aprovado
55,2020,9999,Matrícula,CI1012,100,Matricula
55,2020,9999,Matrícula,CI1211,100,Matricula
55,2020,9999,Matrícula,CI1350,100,Matricula
55,2020,9999,Matrícula,SA214,100,Matricula
55,2020,9999,Matrícula,CI1010,100,Matricula
55,2020,9999,Matrícula,CI1088,100,Matricula
55,2020,9999,Equivalência de Disciplina,CI170,100,Equivale
55,2020,9999,Equivalência de Disciplina,CI317,100,Equivale
55,2020,9999,Matrícula,CI1080,100,Matricula
56,2016,85,Aprovado,CI055,"96,6666666666667",Aprovado
56,2016,50,Aprovado,CM201,100,Aprovado
56,2016,86,Aprovado,CI068,95,Aprovado
56,2016,74,Aprovado,CM045,"93,3333333333333",Aprovado
56,2016,85,Aprovado,CM046,100,Aprovado
56,2016,48,R-nota,CM005,"93,3333333333333",Reprovado
56,2016,85,Aprovado,CI056,100,Aprovado
56,2016,9999,Cancelado,CM202,100,Cancelado
56,2016,100,Aprovado,CI067,"96,6666666666667",Aprovado
56,2016,78,Aprovado,CI210,100,Aprovado
56,2017,67,Aprovado,CI057,100,Aprovado
56,2017,98,Aprovado,CI237,"96,6666666666667",Aprovado
56,2017,100,Aprovado,CI166,"93,3333333333333",Aprovado
56,2017,82,Aprovado,CI212,"96,6666666666667",Aprovado
56,2017,80,Aprovado,CI064,100,Aprovado
56,2017,71,Aprovado,CM005,100,Aprovado
56,2017,63,Aprovado,CM202,"96,6666666666667",Aprovado
56,2017,88,Aprovado,CI058,100,Aprovado
56,2017,70,Aprovado,CI215,100,Aprovado
56,2017,91,Aprovado,CI062,"86,6666666666667",Aprovado
56,2018,81,Aprovado,CI316,"93,3333333333333",Aprovado
56,2018,76,Aprovado,CI302,100,Aprovado
56,2018,25,R-nota,CI320,100,Reprovado
56,2018,75,Aprovado,CI396,75,Aprovado
56,2018,13,R-nota,CE003,100,Reprovado
56,2018,66,Aprovado,CI164,"93,3333333333333",Aprovado
56,2018,71,Aprovado,CI059,90,Aprovado
56,2018,9999,Cancelado,CI163,100,Cancelado
56,2018,9999,Cancelado,CI061,100,Cancelado
56,2018,70,Aprovado,CI218,"96,6666666666667",Aprovado
56,2018,9999,Cancelado,CI220,100,Cancelado
56,2018,96,Aprovado,CI309,"76,6666666666667",Aprovado
56,2019,9999,Equivalência de Disciplina,CI1055,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1056,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1057,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1212,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1218,100,Equivale
56,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
56,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1068,100,Equivale
56,2019,9999,Equivalência de Disciplina,CM304,100,Equivale
56,2019,62,Aprovado,CI1211,100,Aprovado
56,2019,9999,Equivalência de Disciplina,CI1352,100,Equivale
56,2019,84,Aprovado,CI1162,"93,3333333333333",Aprovado
56,2019,67,Aprovado,CI1209,"93,3333333333333",Aprovado
56,2019,9999,Equivalência de Disciplina,CI1003,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1164,100,Equivale
56,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1059,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1237,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1062,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1021,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1001,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1002,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1316,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1210,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1058,100,Equivale
56,2019,70,Aprovado,CI1061,90,Aprovado
56,2019,9999,Equivalência de Disciplina,CI1215,100,Equivale
56,2019,9999,Equivalência de Disciplina,CI1064,100,Equivale
56,2019,50,Aprovado,CI1165,80,Aprovado
56,2019,86,Aprovado,CI1163,80,Aprovado
56,2019,50,Aprovado,CI1100,100,Aprovado
56,2019,92,Aprovado,CI1350,"93,3333333333333",Aprovado
56,2019,72,Aprovado,CI1007,"76,6666666666667",Aprovado
56,2020,9999,Matrícula,CI1065,100,Matricula
56,2020,9999,Equivalência de Disciplina,CI1028,100,Equivale
56,2020,9999,Matrícula,CI1221,100,Matricula
56,2020,9999,Matrícula,CE009,100,Matricula
56,2020,9999,Matrícula,CI1365,100,Matricula
56,2020,9999,Matrícula,CI1080,100,Matricula
57,2016,86,Aprovado,CI055,100,Aprovado
57,2016,100,Aprovado,CM201,100,Aprovado
57,2016,98,Aprovado,CI068,100,Aprovado
57,2016,89,Aprovado,CM045,100,Aprovado
57,2016,100,Aprovado,CM046,100,Aprovado
57,2016,70,Aprovado,CM005,"93,3333333333333",Aprovado
57,2016,85,Aprovado,CI056,"96,6666666666667",Aprovado
57,2016,72,Aprovado,CM202,100,Aprovado
57,2016,91,Aprovado,CI067,100,Aprovado
57,2016,81,Aprovado,CI210,"96,6666666666667",Aprovado
57,2016,82,Aprovado,CI097,"93,3333333333333",Aprovado
57,2017,82,Aprovado,CI057,"93,3333333333333",Aprovado
57,2017,95,Aprovado,CI237,90,Aprovado
57,2017,85,Aprovado,CI166,"93,3333333333333",Aprovado
57,2017,92,Aprovado,CI212,90,Aprovado
57,2017,99,Aprovado,CI064,100,Aprovado
57,2017,9999,Trancamento Total,CI215,100,Tr. Total
57,2017,9999,Trancamento Total,CI062,100,Tr. Total
57,2017,9999,Trancamento Total,TRT001,0,Tr. Total
57,2018,9999,Trancamento Total,TRT001,0,Tr. Total
57,2018,9999,Trancamento Total,TRT001,0,Tr. Total
57,2019,9999,Trancamento Total,TRT001,0,Tr. Total
57,2019,98,Aprovado,CE003,100,Aprovado
57,2019,72,Aprovado,CI164,"83,3333333333333",Aprovado
57,2019,9999,Cancelado,CI394,100,Cancelado
57,2019,70,Aprovado,CI218,100,Aprovado
57,2019,80,Aprovado,CI215,"93,3333333333333",Aprovado
57,2019,98,Aprovado,CI062,100,Aprovado
57,2020,98,Aprovado,CI1162,90,Aprovado
57,2020,9999,Matrícula,CI1012,100,Matricula
57,2020,9999,Matrícula,CI1211,100,Matricula
57,2020,9999,Matrícula,CI1162,100,Matricula
57,2020,9999,Matrícula,CI1221,100,Matricula
57,2020,9999,Matrícula,SA214,100,Matricula
58,2016,71,Aprovado,CI055,"93,3333333333333",Aprovado
58,2016,9999,Equivalência de Disciplina,CM201,100,Equivale
58,2016,77,Aprovado,CI068,100,Aprovado
58,2016,75,Aprovado,CM045,"86,6666666666667",Aprovado
58,2016,78,Aprovado,CM046,100,Aprovado
58,2016,39,R-nota,CI056,"83,3333333333333",Reprovado
58,2016,9999,Cancelado,CM202,100,Cancelado
58,2016,20,R-nota,CI067,"83,3333333333333",Reprovado
58,2016,9999,Cancelado,CI210,100,Cancelado
58,2017,73,Aprovado,CI056,80,Aprovado
58,2017,72,Aprovado,CI067,"83,3333333333333",Aprovado
58,2017,82,Aprovado,CI064,100,Aprovado
58,2017,35,R-nota,CM005,"96,6666666666667",Reprovado
58,2017,82,Aprovado,CI057,"96,6666666666667",Aprovado
58,2017,28,R-nota,CM202,"83,3333333333333",Reprovado
58,2017,75,Aprovado,CI237,90,Aprovado
58,2017,52,Aprovado,CI210,"93,3333333333333",Aprovado
58,2018,94,Aprovado,CM005,100,Aprovado
58,2018,76,Aprovado,CM202,75,Aprovado
58,2018,70,Aprovado,CI166,"96,6666666666667",Aprovado
58,2018,83,Aprovado,CI212,"91,6666666666667",Aprovado
58,2018,0,Reprovado por Frequencia,CI162,"66,6666666666667",Repr. Freq
58,2018,24,R-nota,CE003,80,Reprovado
58,2018,20,Reprovado por Frequencia,CI164,60,Repr. Freq
58,2018,0,Reprovado por Frequencia,CI058,0,Repr. Freq
58,2018,19,R-nota,CI215,100,Reprovado
58,2018,17,R-nota,CI062,75,Reprovado
58,2019,30,Reprovado por Frequencia,CI065,"63,3333333333333",Repr. Freq
58,2019,72,Aprovado,CI162,95,Aprovado
58,2019,77,Aprovado,SA214,75,Aprovado
58,2019,30,R-nota,CI058,"93,3333333333333",Reprovado
58,2019,78,Aprovado,CI215,"76,6666666666667",Aprovado
58,2019,60,Aprovado,CI062,"83,3333333333333",Aprovado
58,2019,13,Reprovado por Frequencia,CI059,"43,3333333333333",Repr. Freq
58,2019,19,Reprovado por Frequencia,CI163,"56,6666666666667",Repr. Freq
58,2019,7,Reprovado por Frequencia,CI218,"66,6666666666667",Repr. Freq
58,2019,0,Reprovado por Frequencia,CI086,"41,6666666666667",Repr. Freq
58,2020,9999,Matrícula,CI1065,100,Matricula
58,2020,9999,Matrícula,CE009,100,Matricula
58,2020,9999,Matrícula,CI1316,100,Matricula
58,2020,9999,Matrícula,CI1058,100,Matricula
59,2016,71,Aprovado,CI055,"96,6666666666667",Aprovado
59,2016,55,Aprovado,CM201,100,Aprovado
59,2016,77,Aprovado,CI068,100,Aprovado
59,2016,74,Aprovado,CM045,"96,6666666666667",Aprovado
59,2016,88,Aprovado,CM046,100,Aprovado
59,2016,76,Aprovado,CM005,90,Aprovado
59,2016,67,Aprovado,CI056,90,Aprovado
59,2016,55,Aprovado,CM202,100,Aprovado
59,2016,90,Aprovado,CI067,"96,6666666666667",Aprovado
59,2016,9,R-nota,CI210,80,Reprovado
59,2017,51,Aprovado,CI057,"93,3333333333333",Aprovado
59,2017,80,Aprovado,CI237,"96,6666666666667",Aprovado
59,2017,70,Aprovado,CI166,"76,6666666666667",Aprovado
59,2017,81,Aprovado,CI210,"83,3333333333333",Aprovado
59,2017,52,Aprovado,CI064,"93,3333333333333",Aprovado
59,2017,71,Aprovado,CE003,"86,6666666666667",Aprovado
59,2017,88,Aprovado,CI212,"93,3333333333333",Aprovado
59,2017,70,Aprovado,CI058,100,Aprovado
59,2017,77,Aprovado,CI062,"93,3333333333333",Aprovado
59,2018,80,Aprovado,CI065,100,Aprovado
59,2018,74,Aprovado,CI162,100,Aprovado
59,2018,77,Aprovado,CI059,"96,6666666666667",Aprovado
59,2018,78,Aprovado,CI061,"83,3333333333333",Aprovado
59,2018,69,Aprovado,CI215,80,Aprovado
59,2018,83,Aprovado,CI220,80,Aprovado
59,2018,75,Aprovado,CI165,100,Aprovado
59,2018,70,Aprovado,CI164,90,Aprovado
59,2018,23,Reprovado por Frequencia,CI163,70,Repr. Freq
59,2018,76,Aprovado,CI218,"96,6666666666667",Aprovado
